42.5,42.5,0,3.7065e-11,1
47.5,42.5,0,1.9564e-11,1
52.5,42.5,0,1.9564e-11,1
57.5,42.5,0,3.7065e-11,1
62.5,42.5,0,6.4027e-11,1
67.5,42.5,0,8.1618e-11,1
72.5,42.5,0,8.1682e-11,1
77.5,42.5,0,6.3901e-11,1
82.5,42.5,0,3.5553e-11,1
87.5,42.5,0,1.3727e-11,1
92.5,42.5,0,2.9162e-12,1
97.5,42.5,0,-1.4734e-12,1
2.5,47.5,0,-1.0047e-12,1
7.5,47.5,0,4.3823e-12,1
12.5,47.5,0,1.7871e-11,1
17.5,47.5,0,4.5589e-11,1
22.5,47.5,0,8.189e-11,1
27.5,47.5,0,1.0468e-10,1
32.5,47.5,0,1.0465e-10,1
37.5,47.5,0,8.2177e-11,1
42.5,47.5,0,4.7609e-11,1
47.5,47.5,0,2.5213e-11,1
52.5,47.5,0,2.5213e-11,1
57.5,47.5,0,4.7609e-11,1
62.5,47.5,0,8.2177e-11,1
67.5,47.5,0,1.0465e-10,1
72.5,47.5,0,1.0468e-10,1
77.5,47.5,0,8.189e-11,1
82.5,47.5,0,4.5589e-11,1
87.5,47.5,0,1.7871e-11,1
92.5,47.5,0,4.3823e-12,1
97.5,47.5,0,-1.0047e-12,1
2.5,52.5,0,-1.0047e-12,1
7.5,52.5,0,4.3823e-12,1
12.5,52.5,0,1.7871e-11,1
17.5,52.5,0,4.5589e-11,1
22.5,52.5,0,8.189e-11,1
27.5,52.5,0,1.0468e-10,1
32.5,52.5,0,1.0465e-10,1
37.5,52.5,0,8.2177e-11,1
42.5,52.5,0,4.7609e-11,1
47.5,52.5,0,2.5213e-11,1
52.5,52.5,0,2.5213e-11,1
57.5,52.5,0,4.7609e-11,1
62.5,52.5,0,8.2177e-11,1
67.5,52.5,0,1.0465e-10,1
72.5,52.5,0,1.0468e-10,1
77.5,52.5,0,8.189e-11,1
82.5,52.5,0,4.5589e-11,1
87.5,52.5,0,1.7871e-11,1
92.5,52.5,0,4.3823e-12,1
97.5,52.5,0,-1.0047e-12,1
2.5,57.5,0,-1.4734e-12,1
7.5,57.5,0,2.9162e-12,1
12.5,57.5,0,1.3727e-11,1
17.5,57.5,0,3.5553e-11,1
22.5,57.5,0,6.3901e-11,1
27.5,57.5,0,8.1682e-11,1
32.5,57.5,0,8.1618e-11,1
37.5,57.5,0,6.4027e-11,1
42.5,57.5,0,3.7065e-11,1
47.5,57.5,0,1.9564e-11,1
52.5,57.5,0,1.9564e-11,1
57.5,57.5,0,3.7065e-11,1
62.5,57.5,0,6.4027e-11,1
67.5,57.5,0,8.1618e-11,1
72.5,57.5,0,8.1682e-11,1
77.5,57.5,0,6.3901e-11,1
82.5,57.5,0,3.5553e-11,1
87.5,57.5,0,1.3727e-11,1
92.5,57.5,0,2.9162e-12,1
97.5,57.5,0,-1.4734e-12,1
2.5,62.5,0,-2.1911e-12,1
7.5,62.5,0,6.629e-13,1
12.5,62.5,0,7.3549e-12,1
17.5,62.5,0,1.9864e-11,1
22.5,62.5,0,3.5333e-11,1
27.5,62.5,0,4.515e-11,1
32.5,62.5,0,4.503e-11,1
37.5,62.5,0,3.5209e-11,1
42.5,62.5,0,2.058e-11,1
47.5,62.5,0,1.0861e-11,1
52.5,62.5,0,1.0861e-11,1
57.5,62.5,0,2.058e-11,1
62.5,62.5,0,3.5209e-11,1
67.5,62.5,0,4.503e-11,1
72.5,62.5,0,4.515e-11,1
77.5,62.5,0,3.5333e-11,1
82.5,62.5,0,1.9864e-11,1
87.5,62.5,0,7.3549e-12,1
92.5,62.5,0,6.629e-13,1
97.5,62.5,0,-2.1911e-12,1
2.5,67.5,0,-2.8539e-12,1
7.5,67.5,0,-1.4131e-12,1
12.5,67.5,0,1.7966e-12,1
17.5,67.5,0,7.1745e-12,1
22.5,67.5,0,1.3328e-11,1
27.5,67.5,0,1.7242e-11,1
32.5,67.5,0,1.7069e-11,1
37.5,67.5,0,1.2956e-11,1
42.5,67.5,0,7.1144e-12,1
47.5,67.5,0,3.1173e-12,1
52.5,67.5,0,3.1173e-12,1
57.5,67.5,0,7.1144e-12,1
62.5,67.5,0,1.2956e-11,1
67.5,67.5,0,1.7069e-11,1
72.5,67.5,0,1.7242e-11,1
77.5,67.5,0,1.3328e-11,1
82.5,67.5,0,7.1745e-12,1
87.5,67.5,0,1.7966e-12,1
92.5,67.5,0,-1.4131e-12,1
97.5,67.5,0,-2.8539e-12,1
2.5,72.5,0,-3.2609e-12,1
7.5,72.5,0,-2.7535e-12,1
12.5,72.5,0,-1.5491e-12,1
17.5,72.5,0,3.5127e-13,1
22.5,72.5,0,2.3928e-12,1
27.5,72.5,0,3.6278e-12,1
32.5,72.5,0,3.418e-12,1
37.5,72.5,0,1.847e-12,1
42.5,72.5,0,-2.5707e-13,1
47.5,72.5,0,-1.7055e-12,1
52.5,72.5,0,-1.7055e-12,1
57.5,72.5,0,-2.5707e-13,1
62.5,72.5,0,1.847e-12,1
67.5,72.5,0,3.418e-12,1
72.5,72.5,0,3.6278e-12,1
77.5,72.5,0,2.3928e-12,1
82.5,72.5,0,3.5127e-13,1
87.5,72.5,0,-1.5491e-12,1
92.5,72.5,0,-2.7535e-12,1
97.5,72.5,0,-3.2609e-12,1
2.5,77.5,0,-3.3797e-12,1
7.5,77.5,0,-3.36e-12,1
12.5,77.5,0,-3.0842e-12,1
17.5,77.5,0,-2.5871e-12,1
22.5,77.5,0,-2.0682e-12,1
27.5,77.5,0,-1.8218e-12,1
32.5,77.5,0,-2.0447e-12,1
37.5,77.5,0,-2.693e-12,1
42.5,77.5,0,-3.477e-12,1
47.5,77.5,0,-4.0041e-12,1
52.5,77.5,0,-4.0041e-12,1
57.5,77.5,0,-3.477e-12,1
62.5,77.5,0,-2.693e-12,1
67.5,77.5,0,-2.0447e-12,1
72.5,77.5,0,-1.8218e-12,1
77.5,77.5,0,-2.0682e-12,1
82.5,77.5,0,-2.5871e-12,1
87.5,77.5,0,-3.0842e-12,1
92.5,77.5,0,-3.36e-12,1
97.5,77.5,0,-3.3797e-12,1
2.5,82.5,0,-3.2797e-12,1
7.5,82.5,0,-3.4676e-12,1
12.5,82.5,0,-3.5631e-12,1
17.5,82.5,0,-3.5822e-12,1
22.5,82.5,0,-3.5898e-12,1
27.5,82.5,0,-3.674e-12,1
32.5,82.5,0,-3.89e-12,1
37.5,82.5,0,-4.2151e-12,1
42.5,82.5,0,-4.5488e-12,1
47.5,82.5,0,-4.7606e-12,1
52.5,82.5,0,-4.7606e-12,1
57.5,82.5,0,-4.5488e-12,1
62.5,82.5,0,-4.2151e-12,1
67.5,82.5,0,-3.89e-12,1
72.5,82.5,0,-3.674e-12,1
77.5,82.5,0,-3.5898e-12,1
82.5,82.5,0,-3.5822e-12,1
87.5,82.5,0,-3.5631e-12,1
92.5,82.5,0,-3.4676e-12,1
97.5,82.5,0,-3.2797e-12,1
2.5,87.5,0,-3.0508e-12,1
7.5,87.5,0,-3.3017e-12,1
12.5,87.5,0,-3.5184e-12,1
17.5,87.5,0,-3.7029e-12,1
22.5,87.5,0,-3.8722e-12,1
27.5,87.5,0,-4.049e-12,1
32.5,87.5,0,-4.2452e-12,1
37.5,87.5,0,-4.4487e-12,1
42.5,87.5,0,-4.6237e-12,1
47.5,87.5,0,-4.7261e-12,1
52.5,87.5,0,-4.7261e-12,1
57.5,87.5,0,-4.6237e-12,1
62.5,87.5,0,-4.4487e-12,1
67.5,87.5,0,-4.2452e-12,1
72.5,87.5,0,-4.049e-12,1
77.5,87.5,0,-3.8722e-12,1
82.5,87.5,0,-3.7029e-12,1
87.5,87.5,0,-3.5184e-12,1
92.5,87.5,0,-3.3017e-12,1
97.5,87.5,0,-3.0508e-12,1
2.5,92.5,0,-2.7641e-12,1
7.5,92.5,0,-3.0129e-12,1
12.5,92.5,0,-3.2477e-12,1
17.5,92.5,0,-3.4646e-12,1
22.5,92.5,0,-3.6645e-12,1
27.5,92.5,0,-3.8499e-12,1
32.5,92.5,0,-4.0205e-12,1
37.5,92.5,0,-4.1689e-12,1
42.5,92.5,0,-4.2815e-12,1
47.5,92.5,0,-4.3429e-12,1
52.5,92.5,0,-4.3429e-12,1
57.5,92.5,0,-4.2815e-12,1
62.5,92.5,0,-4.1689e-12,1
67.5,92.5,0,-4.0205e-12,1
72.5,92.5,0,-3.8499e-12,1
77.5,92.5,0,-3.6645e-12,1
82.5,92.5,0,-3.4646e-12,1
87.5,92.5,0,-3.2477e-12,1
92.5,92.5,0,-3.0129e-12,1
97.5,92.5,0,-2.7641e-12,1
2.5,97.5,0,-2.465e-12,1
7.5,97.5,0,-2.687e-12,1
12.5,97.5,0,-2.9017e-12,1
17.5,97.5,0,-3.1039e-12,1
22.5,97.5,0,-3.2898e-12,1
27.5,97.5,0,-3.4564e-12,1
32.5,97.5,0,-3.6003e-12,1
37.5,97.5,0,-3.7166e-12,1
42.5,97.5,0,-3.7993e-12,1
47.5,97.5,0,-3.8425e-12,1
52.5,97.5,0,-3.8425e-12,1
57.5,97.5,0,-3.7993e-12,1
62.5,97.5,0,-3.7166e-12,1
67.5,97.5,0,-3.6003e-12,1
72.5,97.5,0,-3.4564e-12,1
77.5,97.5,0,-3.2898e-12,1
82.5,97.5,0,-3.1039e-12,1
87.5,97.5,0,-2.9017e-12,1
92.5,97.5,0,-2.687e-12,1
97.5,97.5,0,-2.465e-12,1
